Name,Color,Mana Value,CMC,Rarity,Edition (name),Card Type,Power,Toughness,Card Text,Acquired Price,Card Rulings,CardMarket ID,Collector's number,Condition,Creation Date,Currency,Delver Local ID,Edition,Edition (CODE),Edition (code),Edition CODE,Edition [CODE],Edition [code],Edition code,Edition code MTGO,Foil,Foil quantity,Foil/Etched,Frame Type,In DECKs (being used),In LISTs (owned),Is Commander?,Language,List name,Loyalty,MultiverseID,Non-foil quantity,Price,Price (total),Quantity,QuantityX,Reserved List,Scryfall ID,TCGPlayer productID,Tag,Zeros,Artists
"Bleed Dry","Black","{2}{B}{B}","4","C","(Innistrad: Crimson Vow)","Instant","0","0","""Target creature gets -13/-13 until end of turn. If that creature would die this turn, exile it instead.""","0","""• If Bleed Dry resolves, its effect causes the creature to be exiled any time it would die that turn, not just if it would die as a result of having toughness 0 or less.""","583549","94","","2022-Dec-18_07:59:22","USD","925","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","540938","1","$0.15","$0.15","1","1x","","3db65755-f104-4de9-bcc9-0a4a7bc66b51","253716","","0","Jodie Muir"
"Bleed Dry","Black","{2}{B}{B}","4","C","(Innistrad: Crimson Vow)","Instant","0","0","""Target creature gets -13/-13 until end of turn. If that creature would die this turn, exile it instead.""","0","""• If Bleed Dry resolves, its effect causes the creature to be exiled any time it would die that turn, not just if it would die as a result of having toughness 0 or less.""","583549","94","","2022-Dec-18_08:30:05","USD","1076","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","540938","1","$0.15","$0.15","1","1x","","3db65755-f104-4de9-bcc9-0a4a7bc66b51","253716","","0","Jodie Muir"
"Bleed Dry","Black","{2}{B}{B}","4","C","(Innistrad: Crimson Vow)","Instant","0","0","""Target creature gets -13/-13 until end of turn. If that creature would die this turn, exile it instead.""","0","""• If Bleed Dry resolves, its effect causes the creature to be exiled any time it would die that turn, not just if it would die as a result of having toughness 0 or less.""","583549","94","","2022-Dec-18_09:17:08","USD","1331","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","540938","1","$0.15","$0.15","1","1x","","3db65755-f104-4de9-bcc9-0a4a7bc66b51","253716","","0","Jodie Muir"
"Blood Fountain","Black","{B}","1","C","(Innistrad: Crimson Vow)","Artifact","0","0","""When Blood Fountain enters the battlefield, create a Blood token. (It's an artifact with ""{1}, {T}, Discard a card, Sacrifice this artifact: Draw a card."")
{3}{B}, {T}, Sacrifice Blood Fountain: Return up to two target creature cards from your graveyard to your hand.""","0","""""","583550","95","","2022-Dec-18_07:35:17","USD","819","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","540939","1","$0.35","$0.35","1","1x","","dd03651e-ada0-41dc-8722-0eba476943e3","253719","","0","Evyn Fong"
"Blood Fountain","Black","{B}","1","C","(Innistrad: Crimson Vow)","Artifact","0","0","""When Blood Fountain enters the battlefield, create a Blood token. (It's an artifact with ""{1}, {T}, Discard a card, Sacrifice this artifact: Draw a card."")
{3}{B}, {T}, Sacrifice Blood Fountain: Return up to two target creature cards from your graveyard to your hand.""","0","""""","583550","95","","2022-Dec-18_07:51:34","USD","894","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","540939","1","$0.35","$0.35","1","1x","","dd03651e-ada0-41dc-8722-0eba476943e3","253719","","0","Evyn Fong"
"Blood Fountain","Black","{B}","1","C","(Innistrad: Crimson Vow)","Artifact","0","0","""When Blood Fountain enters the battlefield, create a Blood token. (It's an artifact with ""{1}, {T}, Discard a card, Sacrifice this artifact: Draw a card."")
{3}{B}, {T}, Sacrifice Blood Fountain: Return up to two target creature cards from your graveyard to your hand.""","0","""""","583550","95","","2022-Dec-18_08:25:11","USD","1047","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","540939","1","$0.35","$0.35","1","1x","","dd03651e-ada0-41dc-8722-0eba476943e3","253719","","0","Evyn Fong"
"Blood Fountain","Black","{B}","1","C","(Innistrad: Crimson Vow)","Artifact","0","0","""When Blood Fountain enters the battlefield, create a Blood token. (It's an artifact with ""{1}, {T}, Discard a card, Sacrifice this artifact: Draw a card."")
{3}{B}, {T}, Sacrifice Blood Fountain: Return up to two target creature cards from your graveyard to your hand.""","0","""""","583550","95","","2022-Dec-18_09:06:53","USD","1271","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","540939","1","$0.35","$0.35","1","1x","","dd03651e-ada0-41dc-8722-0eba476943e3","253719","","0","Evyn Fong"
"Blood Hypnotist","Red","{2}{R}","3","U","(Innistrad: Crimson Vow)","Creature — Vampire","3","3","""Blood Hypnotist can't block.
Whenever you sacrifice one or more Blood tokens, target creature can't block this turn. This ability triggers only once each turn.""","0","""""","582464","145","","2022-Dec-18_08:21:10","USD","1022","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","541000","1","$0.18","$0.18","1","1x","","d85e0477-9176-4a3e-badc-f1c1c734e59c","253493","","0","Marie Magny"
"Blood Hypnotist","Red","{2}{R}","3","U","(Innistrad: Crimson Vow)","Creature — Vampire","3","3","""Blood Hypnotist can't block.
Whenever you sacrifice one or more Blood tokens, target creature can't block this turn. This ability triggers only once each turn.""","0","""""","582464","145","","2022-Dec-18_08:49:43","USD","1187","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","541000","1","$0.18","$0.18","1","1x","","d85e0477-9176-4a3e-badc-f1c1c734e59c","253493","","0","Marie Magny"
"Blood Petal Celebrant","Red","{1}{R}","2","C","(Innistrad: Crimson Vow)","Creature — Vampire","2","1","""Blood Petal Celebrant has first strike as long as it's attacking.
When Blood Petal Celebrant dies, create a Blood token. (It's an artifact with ""{1}, {T}, Discard a card, Sacrifice this artifact: Draw a card."")""","0","""""","583560","146","","2022-Dec-18_07:45:22","USD","862","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","541001","1","$0.15","$0.15","1","1x","","0c3a4927-f06c-424d-92a9-b40cf8e3e209","253774","","0","Fajareka Setiawan"
"Blood Petal Celebrant","Red","{1}{R}","2","C","(Innistrad: Crimson Vow)","Creature — Vampire","2","1","""Blood Petal Celebrant has first strike as long as it's attacking.
When Blood Petal Celebrant dies, create a Blood token. (It's an artifact with ""{1}, {T}, Discard a card, Sacrifice this artifact: Draw a card."")""","0","""""","583560","146","","2022-Dec-18_08:42:42","USD","1147","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","541001","1","$0.15","$0.15","1","1x","","0c3a4927-f06c-424d-92a9-b40cf8e3e209","253774","","0","Fajareka Setiawan"
"Blood Petal Celebrant","Red","{1}{R}","2","C","(Innistrad: Crimson Vow)","Creature — Vampire","2","1","""Blood Petal Celebrant has first strike as long as it's attacking.
When Blood Petal Celebrant dies, create a Blood token. (It's an artifact with ""{1}, {T}, Discard a card, Sacrifice this artifact: Draw a card."")""","0","""""","583589","303","","2022-Dec-18_08:49:07","USD","1179","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Showcase","Not Using","Have","","","Innstrad crimson vow","0","545236","1","$0.10","$0.10","1","1x","","4592609d-48f5-4762-b95c-b2eaa2ea4d51","253787","","0","Sami Makkonen"
"Blood Petal Celebrant","Red","{1}{R}","2","C","(Innistrad: Crimson Vow)","Creature — Vampire","2","1","""Blood Petal Celebrant has first strike as long as it's attacking.
When Blood Petal Celebrant dies, create a Blood token. (It's an artifact with ""{1}, {T}, Discard a card, Sacrifice this artifact: Draw a card."")""","0","""""","583589","303","","2022-Dec-18_09:14:44","USD","1315","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Showcase","Not Using","Have","","","Innstrad crimson vow","0","545236","1","$0.10","$0.10","1","1x","","4592609d-48f5-4762-b95c-b2eaa2ea4d51","253787","","0","Sami Makkonen"
"Blood Servitor","","{3}","3","C","(Innistrad: Crimson Vow)","Artifact Creature — Construct","2","2","""When Blood Servitor enters the battlefield, create a Blood token. (It's an artifact with ""{1}, {T}, Discard a card, Sacrifice this artifact: Draw a card."")""","0","""""","583583","252","","2022-Dec-18_07:31:27","USD","806","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","541127","1","$0.15","$0.15","1","1x","","87845cc2-bf5d-491d-bfa2-b33b034557a4","253708","","0","Jason A. Engle"
"Blood Servitor","","{3}","3","C","(Innistrad: Crimson Vow)","Artifact Creature — Construct","2","2","""When Blood Servitor enters the battlefield, create a Blood token. (It's an artifact with ""{1}, {T}, Discard a card, Sacrifice this artifact: Draw a card."")""","0","""""","583583","252","","2022-Dec-18_09:01:44","USD","1245","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","541127","1","$0.15","$0.15","1","1x","","87845cc2-bf5d-491d-bfa2-b33b034557a4","253708","","0","Jason A. Engle"
"Blood Servitor","","{3}","3","C","(Innistrad: Crimson Vow)","Artifact Creature — Construct","2","2","""When Blood Servitor enters the battlefield, create a Blood token. (It's an artifact with ""{1}, {T}, Discard a card, Sacrifice this artifact: Draw a card."")""","0","""""","583583","252","","2022-Dec-18_09:09:36","USD","1289","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","541127","1","$0.15","$0.15","1","1x","","87845cc2-bf5d-491d-bfa2-b33b034557a4","253708","","0","Jason A. Engle"
"Bloodcrazed Socialite","Black","{3}{B}","4","C","(Innistrad: Crimson Vow)","Creature — Vampire","3","3","""Menace
When Bloodcrazed Socialite enters the battlefield, create a Blood token. (It's an artifact with ""{1}, {T}, Discard a card, Sacrifice this artifact: Draw a card."")
Whenever Bloodcrazed Socialite attacks, you may sacrifice a Blood token. If you do, it gets +2/+2 until end of turn.""","0","""""","582676","96","","2022-Dec-18_08:10:38","USD","960","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","540940","1","$0.11","$0.11","1","1x","","8b12c378-1103-4a50-88fa-cf5a2deef463","253565","","0","Marta Nael"
"Bloodcrazed Socialite","Black","{3}{B}","4","C","(Innistrad: Crimson Vow)","Creature — Vampire","3","3","""Menace
When Bloodcrazed Socialite enters the battlefield, create a Blood token. (It's an artifact with ""{1}, {T}, Discard a card, Sacrifice this artifact: Draw a card."")
Whenever Bloodcrazed Socialite attacks, you may sacrifice a Blood token. If you do, it gets +2/+2 until end of turn.""","0","""""","582676","96","","2022-Dec-18_08:27:48","USD","1065","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","540940","1","$0.11","$0.11","1","1x","","8b12c378-1103-4a50-88fa-cf5a2deef463","253565","","0","Marta Nael"
"Bloodcrazed Socialite","Black","{3}{B}","4","C","(Innistrad: Crimson Vow)","Creature — Vampire","3","3","""Menace
When Bloodcrazed Socialite enters the battlefield, create a Blood token. (It's an artifact with ""{1}, {T}, Discard a card, Sacrifice this artifact: Draw a card."")
Whenever Bloodcrazed Socialite attacks, you may sacrifice a Blood token. If you do, it gets +2/+2 until end of turn.""","0","""""","582676","96","","2022-Dec-18_08:30:23","USD","1079","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","540940","1","$0.11","$0.11","1","1x","","8b12c378-1103-4a50-88fa-cf5a2deef463","253565","","0","Marta Nael"
"Bloodcrazed Socialite","Black","{3}{B}","4","C","(Innistrad: Crimson Vow)","Creature — Vampire","3","3","""Menace
When Bloodcrazed Socialite enters the battlefield, create a Blood token. (It's an artifact with ""{1}, {T}, Discard a card, Sacrifice this artifact: Draw a card."")
Whenever Bloodcrazed Socialite attacks, you may sacrifice a Blood token. If you do, it gets +2/+2 until end of turn.""","0","""""","582676","96","","2022-Dec-18_08:49:32","USD","1185","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","540940","1","$0.11","$0.11","1","1x","","8b12c378-1103-4a50-88fa-cf5a2deef463","253565","","0","Marta Nael"
"Bloodsworn Squire // Bloodsworn Knight","Black","{3}{B}","4","U","(Innistrad: Crimson Vow)","Creature — Vampire Soldier","3","3","""{1}{B}, Discard a card: Bloodsworn Squire gains indestructible until end of turn. Tap it. Then if there are four or more creature cards in your graveyard, transform Bloodsworn Squire. (Damage and effects that say ""destroy"" don't destroy it.)""","0","""• The effect that makes Bloodsworn Squire indestructible until end of turn continues to apply after it transforms into Bloodsworn Knight.""","581894","97","","2022-Dec-18_08:03:09","USD","946","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","540941","1","$0.20","$0.20","1","1x","","a7cbdd54-7685-4921-ab60-dc36e647a4c5","253054","","0","Darren Tan"
"Bloodtithe Harvester","Black/Red","{B}{R}","2","U","(Innistrad: Crimson Vow)","Creature — Vampire","3","2","""When Bloodtithe Harvester enters the battlefield, create a Blood token. (It's an artifact with ""{1}, {T}, Discard a card, Sacrifice this artifact: Draw a card."")
{T}, Sacrifice Bloodtithe Harvester: Target creature gets -X/-X until end of turn, where X is twice the number of Blood tokens you control. Activate only as a sorcery.""","0","""• The value of X is determined as the ability resolves.
• The words “until end of turn” were inadvertently omitted from the printed card. Bloodvial Purveyor's current Oracle text appears above.
• Only Blood tokens controlled by the player Bloodvial Purveyor is attacking or the controller of the planeswalker it's attacking are counted to determine the bonus from its last ability.""","583194","232","","2022-Dec-18_07:32:10","USD","810","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","541102","1","$0.36","$0.36","1","1x","","f0192cf7-3391-4720-b9c8-72dec5dde01e","253597","","0","Lucas Graciano"
